3193512 1.838E-006 1.15E-002 184 1.88 -121.710295 37.698982
3194323 1.837E-006 1.15E-002 190 2.16 -121.710297 37.698990
3195134 1.870E-006 1.14E-002 204 1.62 -121.710298 37.698998
3195945 1.846E-006 1.14E-002 200 1.72 -121.710293 37.699012
3196757 2.544E-006 1.16E-002 184 1.59 -121.710288 37.699022
3197779 6.445E-006 1.21E-002 180 1.52 -121.710288 37.699028
3198559 4.515E-006 1.17E-002 198 1.59 -121.710288 37.699028
3199317 5.051E-006 1.19E-002 199 1.58 -121.710288 37.699040
3200214 5.672E-006 1.15E-002 199 1.58 -121.710290 37.699050
3200959 4.717E-006 1.16E-002 187 1.85 -121.710295 37.699058
3201727 5.677E-006 1.17E-002 189 1.19 -121.710298 37.699063
3202645 5.142E-006 1.21E-002 198 2.35 -121.710298 37.699063
3203415 5.509E-006 1.19E-002 198 2.13 -121.710298 37.699065
3204272 5.477E-006 1.20E-002 202 2.08 -121.710300 37.699065
3205037 5.032E-006 1.18E-002 198 1.80 -121.710298 37.699070
3205681 5.985E-006 1.18E-002 195 1.57 -121.710300 37.699078
3206502 5.161E-006 1.17E-002 204 1.49 -121.710300 37.699078
3207313 5.260E-006 1.16E-002 187 1.34 -121.710303 37.699090
3208124 5.437E-006 1.18E-002 177 1.52 -121.710307 37.699098
3208935 5.439E-006 1.18E-002 203 1.25 -121.710308 37.699108
3209747 4.887E-006 1.18E-002 212 1.22 -121.710312 37.699117
3210558 2.047E-006 1.17E-002 180 0.81 -121.710315 37.699125
3211369 2.210E-006 1.20E-002 124 0.85 -121.710318 37.699130
3212180 2.711E-006 1.16E-002 204 1.32 -121.710318 37.699130
3212991 3.508E-006 1.14E-002 207 1.74 -121.710322 37.699128
3213803 3.686E-006 1.15E-002 210 1.60 -121.710320 37.699123
3214614 4.162E-006 1.15E-002 223 1.74 -121.710315 37.699118
3215419 3.864E-006 1.15E-002 216 1.44 -121.710315 37.699118
3216231 3.066E-006 1.17E-002 212 1.89 -121.710313 37.699112
3217245 4.109E-006 1.17E-002 198 1.31 -121.710313 37.699105
3218060 7.847E-006 1.20E-002 231 1.21 -121.710313 37.699098
3218866 7.799E-006 1.16E-002 232 1.47 -121.710312 37.699092
3219681 6.650E-006 1.16E-002 230 0.85 -121.710312 37.699083
3220497 9.840E-006 1.18E-002 232 0.78 -121.710312 37.699083
3221303 2.414E-005 1.20E-002 262 0.80 -121.710312 37.699077
3222118 7.562E-006 1.20E-002 245 0.94 -121.710312 37.699070
3222929 1.385E-005 1.20E-002 225 0.29 -121.710313 37.699062
3223734 1.929E-005 1.21E-002 261 0.64 -121.710313 37.699062
3224549 9.434E-006 1.17E-002 230 0.69 -121.710318 37.699055
3225361 7.988E-006 1.18E-002 238 1.09 -121.710322 37.699052
3226172 7.279E-006 1.16E-002 224 1.08 -121.710325 37.699047
3226983 1.130E-005 1.20E-002 215 2.05 -121.710328 37.699047
3227794 1.172E-005 1.20E-002 209 2.57 -121.710330 37.699050
3228605 1.361E-005 1.20E-002 226 2.09 -121.710330 37.699050
3229431 1.358E-005 1.20E-002 216 2.29 -121.710333 37.699052
3230247 1.233E-005 1.21E-002 204 2.64 -121.710335 37.699053
3231052 1.148E-005 1.21E-002 203 2.71 -121.710337 37.699055
3231863 1.025E-004 1.25E-003 167 1.99 -121.710338 37.699053
3232679 1.944E-004 0.00E+000 155 1.57 -121.710338 37.699053
3233485 1.296E-004 1.02E-002 136 0.48 -121.710338 37.699053
3234316 3.471E-005 1.06E-002 153 1.02 -121.710340 37.699053
3235127 7.746E-006 1.17E-002 181 1.31 -121.710340 37.699053
3235938 5.041E-006 1.17E-002 169 1.83 -121.710340 37.699053
3236749 3.130E-006 1.18E-002 161 0.99 -121.710338 37.699053
3237561 3.574E-006 1.16E-002 200 1.49 -121.710338 37.699055
3238372 3.194E-006 1.15E-002 202 1.68 -121.710338 37.699055
3239183 3.621E-006 1.17E-002 189 1.68 -121.710338 37.699058
3240197 5.448E-006 1.16E-002 140 0.97 -121.710340 37.699062
3240805 3.217E-006 1.19E-002 151 2.38 -121.710338 37.699062
3241617 7.220E-006 1.16E-002 216 1.65 -121.710337 37.699062
3242428 6.335E-006 1.17E-002 199 1.58 -121.710337 37.699062
3243243 7.536E-006 1.21E-002 210 1.60 -121.710335 37.699060
3244066 6.626E-006 1.17E-002 202 1.99 -121.710333 37.699055
3244876 8.176E-006 1.17E-002 212 1.76 -121.710330 37.699048
3245691 1.162E-005 1.19E-002 202 2.34 -121.710327 37.699040
3246497 2.535E-006 1.11E-002 214 2.51 -121.710322 37.699033
3247511 1.754E-006 1.11E-002 224 2.96 -121.710313 37.699027
3248322 1.841E-006 1.15E-002 226 3.29 -121.710313 37.699027
3249133 1.848E-006 1.17E-002 223 1.88 -121.710307 37.699022
3249945 1.860E-006 1.16E-002 213 1.84 -121.710300 37.699017
3250756 1.825E-006 1.16E-002 225 1.91 -121.710293 37.699012
3251567 1.872E-006 1.18E-002 206 1.95 -121.710285 37.699008
3252378 1.861E-006 1.19E-002 234 1.60 -121.710285 37.699008
3253189 1.873E-006 1.19E-002 246 1.65 -121.710278 37.699005
3254001 1.839E-006 1.15E-002 208 1.29 -121.710273 37.699002
3254812 1.949E-006 1.15E-002 209 1.62 -121.710270 37.699000
3255623 1.844E-006 1.17E-002 220 1.59 -121.710267 37.698998
3256434 1.864E-006 1.16E-002 228 2.32 -121.710267 37.698998
3257245 1.915E-006 1.14E-002 224 1.83 -121.710263 37.698997
3258057 1.897E-006 1.16E-002 227 1.97 -121.710262 37.698993
3258868 1.879E-006 1.15E-002 227 1.53 -121.710260 37.698992
3259679 1.854E-006 1.17E-002 211 1.10 -121.710258 37.698990
3260490 1.858E-006 1.19E-002 212 1.29 -121.710258 37.698990
3261301 1.835E-006 1.14E-002 213 1.28 -121.710258 37.698990
3262113 1.885E-006 1.14E-002 276 0.30 -121.710258 37.698988
3262924 1.871E-006 1.18E-002 252 1.24 -121.710258 37.698988
3263735 1.828E-006 1.18E-002 231 1.28 -121.710258 37.698988
3264546 1.862E-006 1.16E-002 215 0.85 -121.710258 37.698988
3265357 1.801E-006 1.13E-002 212 1.06 -121.710258 37.698988
3266169 1.859E-006 1.16E-002 183 0.75 -121.710257 37.698988
3266980 1.841E-006 1.15E-002 236 1.01 -121.710258 37.698988
3267791 1.841E-006 1.18E-002 225 1.39 -121.710258 37.698988
3268602 1.819E-006 1.12E-002 229 1.49 -121.710258 37.698988
3269413 1.847E-006 1.18E-002 244 1.14 -121.710258 37.698988
3270225 1.866E-006 1.16E-002 245 1.56 -121.710257 37.698990
3271036 1.908E-006 1.15E-002 250 0.92 -121.710258 37.698988
3272050 1.864E-006 1.16E-002 295 0.94 -121.710258 37.698988
3272861 1.918E-006 1.15E-002 292 1.56 -121.710258 37.698988
3273672 1.868E-006 1.14E-002 270 2.02 -121.710258 37.698990
3274483 1.835E-006 1.15E-002 236 2.61 -121.710258 37.698992
3275295 1.859E-006 1.10E-002 266 2.42 -121.710258 37.698992
3276106 1.868E-006 1.20E-002 255 2.38 -121.710260 37.698993
3276911 1.902E-006 1.14E-002 253 2.05 -121.710260 37.698993
3277733 1.892E-006 1.12E-002 282 1.71 -121.710258 37.698993
3278543 1.819E-006 1.17E-002 263 1.59 -121.710258 37.698993
3279357 1.865E-006 1.15E-002 245 1.83 -121.710258 37.698992
3280168 1.852E-006 1.14E-002 250 1.37 -121.710262 37.698992
3280979 1.860E-006 1.15E-002 264 1.92 -121.710263 37.698995
3281790 1.878E-006 1.12E-002 268 2.01 -121.710265 37.698998
3282602 1.865E-006 1.14E-002 276 2.15 -121.710267 37.699000
3283413 1.861E-006 1.14E-002 259 1.88 -121.710267 37.699000
3284224 1.807E-006 1.13E-002 265 1.75 -121.710267 37.699000
3285035 1.891E-006 1.11E-002 259 2.01 -121.710267 37.699002
3285846 1.847E-006 1.18E-002 268 2.15 -121.710267 37.699002
3286658 1.860E-006 1.13E-002 261 2.26 -121.710267 37.699002
3287469 1.802E-006 1.15E-002 259 1.71 -121.710267 37.699002
3288280 1.845E-006 1.15E-002 303 1.62 -121.710267 37.699002
3289091 1.841E-006 1.14E-002 271 1.62 -121.710267 37.699002
3289903 1.834E-006 1.13E-002 256 2.30 -121.710267 37.699002
3290714 1.792E-006 1.11E-002 261 1.88 -121.710267 37.699002
3291525 1.793E-006 1.17E-002 260 2.66 -121.710267 37.699002
3292336 1.891E-006 1.14E-002 261 2.73 -121.710267 37.699002
3293147 1.860E-006 1.15E-002 264 1.90 -121.710267 37.699002
3293959 1.866E-006 1.11E-002 268 1.32 -121.710267 37.699002
3294770 1.858E-006 1.12E-002 268 2.08 -121.710267 37.699002
3295581 1.790E-006 1.16E-002 277 2.01 -121.710267 37.699002
3296392 1.808E-006 1.19E-002 261 1.83 -121.710267 37.699002
3297203 1.785E-006 1.13E-002 269 1.33 -121.710267 37.699002
3298015 1.844E-006 1.12E-002 255 1.04 -121.710267 37.699002
3299029 1.822E-006 1.12E-002 251 1.61 -121.710267 37.699002
3299840 1.829E-006 1.14E-002 242 1.84 -121.710267 37.699002
3300651 1.874E-006 1.12E-002 233 1.59 -121.710267 37.699003
3301462 1.821E-006 1.14E-002 255 2.46 -121.710267 37.699003
3302273 1.865E-006 1.12E-002 228 2.11 -121.710267 37.699003
3303085 1.864E-006 1.17E-002 256 1.87 -121.710267 37.699003
3303896 1.844E-006 1.13E-002 244 1.17 -121.710267 37.699003
3304707 1.856E-006 1.10E-002 248 1.87 -121.710267 37.699003
3305518 1.858E-006 1.15E-002 245 1.53 -121.710267 37.699003
3306329 1.817E-006 1.21E-002 264 1.01 -121.710267 37.699003
3307141 1.778E-006 1.08E-002 255 0.87 -121.710267 37.699003
3307952 1.924E-006 1.13E-002 302 1.02 -121.710267 37.699003
3308763 1.821E-006 1.10E-002 268 1.42 -121.710267 37.699003
3309574 1.858E-006 1.10E-002 247 1.52 -121.710267 37.699003
3310385 1.820E-006 1.12E-002 281 0.80 -121.710267 37.699003
3311197 1.795E-006 1.11E-002 249 1.24 -121.710267 37.699003
3312008 1.806E-006 1.13E-002 253 1.23 -121.710267 37.699003
3312819 1.817E-006 1.15E-002 242 1.59 -121.710267 37.699003
3313630 1.803E-006 1.08E-002 254 1.34 -121.710267 37.699003
3314441 1.880E-006 1.16E-002 254 1.67 -121.710267 37.699003
3315253 1.854E-006 1.13E-002 245 1.92 -121.710267 37.699003
3316064 1.934E-006 1.10E-002 241 1.89 -121.710267 37.699003
3316875 1.838E-006 1.12E-002 245 1.61 -121.710267 37.699003
3317686 1.873E-006 1.10E-002 248 1.29 -121.710267 37.699003
3318497 1.826E-006 1.08E-002 238 1.48 -121.710267 37.699003
3319309 2.111E-006 1.16E-002 230 1.49 -121.710267 37.699003
3320114 2.470E-006 1.15E-002 215 1.44 -121.710267 37.699003
3320930 2.796E-006 1.12E-002 219 1.37 -121.710275 37.699010
3321741 3.264E-006 1.14E-002 235 1.13 -121.710283 37.699018
3322754 4.266E-006 1.11E-002 198 0.69 -121.710292 37.699027
3323559 2.774E-006 1.16E-002 248 0.68 -121.710292 37.699027
3324375 2.720E-006 1.13E-002 254 0.62 -121.710300 37.699035
3325191 2.019E-006 1.12E-002 226 1.18 -121.710307 37.699042
3326002 2.267E-006 1.14E-002 199 0.95 -121.710313 37.699047
3326813 2.972E-006 1.13E-002 224 0.63 -121.710320 37.699048
3327639 2.801E-006 1.14E-002 243 0.56 -121.710325 37.699048
3328450 3.038E-006 1.14E-002 273 0.88 -121.710325 37.699048
3329271 3.769E-006 1.15E-002 284 0.89 -121.710328 37.699052
3330081 4.219E-006 1.14E-002 294 0.77 -121.710333 37.699050
3330897 1.359E-005 1.15E-002 259 1.09 -121.710337 37.699048
3331702 1.102E-005 1.16E-002 257 1.55 -121.710337 37.699048
3332518 9.000E-006 1.16E-002 240 1.40 -121.710337 37.699048
3333333 1.213E-005 1.15E-002 242 1.14 -121.710337 37.699048
3334145 4.456E-005 1.11E-002 243 1.55 -121.710337 37.699048
3334955 2.938E-005 1.18E-002 248 1.30 -121.710335 37.699048
3335775 1.863E-005 1.16E-002 262 0.88 -121.710333 37.699048
3336591 2.195E-005 1.17E-002 243 1.49 -121.710333 37.699048
3337407 1.731E-005 1.17E-002 235 1.11 -121.710333 37.699048
3338218 1.544E-005 1.17E-002 239 1.16 -121.710333 37.699048
3339029 1.498E-005 1.17E-002 232 1.10 -121.710330 37.699048
3339840 8.749E-006 1.16E-002 236 1.03 -121.710330 37.699048
3340652 1.058E-005 1.17E-002 242 0.90 -121.710330 37.699048
3341463 2.356E-005 1.20E-002 226 0.84 -121.710328 37.699048
3342284 3.700E-005 1.17E-002 249 0.81 -121.710328 37.699048
3343094 2.194E-005 1.19E-002 226 0.81 -121.710328 37.699048
3343910 2.530E-005 1.20E-002 245 0.69 -121.710330 37.699048
3344720 1.573E-005 1.19E-002 241 0.80 -121.710330 37.699048
3345531 1.885E-005 1.18E-002 241 0.79 -121.710330 37.699048
3346342 2.780E-005 1.19E-002 249 0.54 -121.710330 37.699048
3347142 1.409E-005 1.13E-002 276 0.71 -121.710330 37.699048
3347953 1.545E-005 1.19E-002 270 0.76 -121.710330 37.699048
3348764 8.103E-006 1.18E-002 304 0.69 -121.710328 37.699048
3349576 3.400E-006 1.15E-002 288 0.70 -121.710328 37.699048
3350387 1.062E-005 1.16E-002 290 0.84 -121.710328 37.699048
3351401 1.007E-005 1.18E-002 270 0.65 -121.710328 37.699048
3352009 1.724E-005 1.15E-002 258 0.34 -121.710328 37.699048
3352831 2.534E-005 1.18E-002 162 0.23 -121.710328 37.699048
3353637 1.639E-005 1.20E-002 225 0.27 -121.710328 37.699048
3354453 1.767E-005 1.20E-002 246 0.43 -121.710328 37.699052
3355461 6.391E-005 0.00E+000 239 0.62 -121.710330 37.699052
3356277 2.369E-004 0.00E+000 270 0.93 -121.710330 37.699052
3357102 2.577E-004 0.00E+000 247 0.99 -121.710333 37.699052
3357912 2.349E-004 0.00E+000 245 0.92 -121.710333 37.699053
3358728 2.886E-004 0.00E+000 230 1.36 -121.710333 37.699053
3359539 2.875E-004 0.00E+000 240 1.25 -121.710333 37.699053
3360345 2.740E-004 0.00E+000 201 1.05 -121.710335 37.699052
3361170 2.821E-004 0.00E+000 214 1.26 -121.710335 37.699053
3361986 2.579E-004 0.00E+000 227 1.17 -121.710335 37.699053
3362801 2.352E-004 3.21E-003 225 1.16 -121.710335 37.699053
3363613 2.108E-004 6.77E-003 221 0.91 -121.710335 37.699053
3364424 2.062E-004 6.82E-003 218 0.97 -121.710335 37.699053
3365235 6.550E-005 1.02E-002 210 0.84 -121.710333 37.699053
3366046 5.978E-005 1.07E-002 214 1.30 -121.710333 37.699053
3366857 1.830E-005 1.21E-002 220 1.34 -121.710333 37.699053
3367669 3.037E-005 1.23E-002 225 0.93 -121.710332 37.699053
3368480 1.740E-005 1.22E-002 217 1.07 -121.710332 37.699053
3369291 1.123E-005 1.19E-002 198 0.96 -121.710328 37.699053
3370102 1.050E-005 1.19E-002 168 0.55 -121.710327 37.699052
3370913 1.277E-005 1.20E-002 181 0.49 -121.710325 37.699052
3371725 1.874E-005 1.21E-002 171 0.68 -121.710323 37.699050
3372536 1.856E-005 1.24E-002 179 0.83 -121.710322 37.699048
3373347 1.249E-005 1.21E-002 176 0.94 -121.710322 37.699048
3374158 6.028E-006 1.14E-002 184 0.81 -121.710318 37.699043
3374969 3.032E-006 1.16E-002 178 0.61 -121.710317 37.699042
3375781 3.631E-006 1.16E-002 156 0.52 -121.710315 37.699042
3376592 8.607E-006 1.19E-002 238 0.44 -121.710313 37.699040
3377403 4.730E-006 1.17E-002 264 0.35 -121.710313 37.699040
3378214 5.406E-006 1.19E-002 234 0.34 -121.710312 37.699040
3379025 4.442E-006 1.19E-002 301 0.44 -121.710312 37.699040
3379837 5.197E-006 1.18E-002 288 0.40 -121.710313 37.699038
3380648 7.890E-006 1.18E-002 232 0.35 -121.710317 37.699038
3381453 2.530E-006 1.18E-002 211 0.31 -121.710317 37.699038
3382265 2.608E-006 1.15E-002 170 0.26 -121.710315 37.699037
3383076 1.973E-006 1.17E-002 176 0.45 -121.710315 37.699037
3383887 1.972E-006 1.15E-002 192 0.93 -121.710315 37.699040
3384901 2.080E-006 1.18E-002 186 1.51 -121.710317 37.699040
3385712 2.425E-006 1.17E-002 163 0.56 -121.710318 37.699038
3386523 2.318E-006 1.16E-002 200 1.22 -121.710320 37.699037
3387335 2.385E-006 1.16E-002 204 1.31 -121.710320 37.699037
3388146 2.632E-006 1.18E-002 214 1.29 -121.710322 37.699035
3388957 2.452E-006 1.16E-002 238 1.28 -121.710322 37.699035
3389773 2.199E-006 1.17E-002 213 1.14 -121.710322 37.699035
3390584 2.168E-006 1.18E-002 220 1.35 -121.710322 37.699033
3391395 2.234E-006 1.16E-002 238 1.67 -121.710322 37.699033
3392206 2.240E-006 1.19E-002 216 2.25 -121.710320 37.699033
3393017 2.189E-006 1.16E-002 217 2.08 -121.710320 37.699035
3393829 2.151E-006 1.16E-002 220 1.82 -121.710320 37.699035
3394640 2.110E-006 1.17E-002 227 1.93 -121.710320 37.699035
3395451 2.069E-006 1.19E-002 225 1.97 -121.710320 37.699035
3396262 2.077E-006 1.18E-002 227 1.95 -121.710320 37.699035
3397073 1.994E-006 1.17E-002 214 1.84 -121.710320 37.699035
3397885 2.012E-006 1.19E-002 211 1.85 -121.710320 37.699035
3398696 1.970E-006 1.16E-002 212 1.43 -121.710320 37.699035
3399507 1.975E-006 1.17E-002 210 1.42 -121.710320 37.699035
3400318 1.964E-006 1.18E-002 223 1.80 -121.710320 37.699035
3401129 1.939E-006 1.18E-002 216 1.97 -121.710320 37.699035
3401941 1.935E-006 1.18E-002 210 1.79 -121.710320 37.699035
3402752 2.584E-006 1.17E-002 221 2.48 -121.710320 37.699035
3403562 4.158E-006 1.18E-002 206 3.15 -121.710320 37.699035
3404368 4.255E-006 1.17E-002 206 2.22 -121.710320 37.699035
3405188 3.881E-006 1.18E-002 206 2.02 -121.710320 37.699035
3405993 4.420E-006 1.18E-002 202 2.34 -121.710320 37.699035
3406809 3.769E-006 1.18E-002 210 2.14 -121.710320 37.699035
3407619 3.896E-006 1.18E-002 199 2.23 -121.710320 37.699035
3408440 4.917E-006 1.18E-002 197 2.30 -121.710320 37.699035
3409256 5.440E-006 1.18E-002 205 2.78 -121.710320 37.699035
3410066 3.631E-006 1.15E-002 195 2.12 -121.710320 37.699035
3411080 2.215E-006 1.09E-002 184 2.81 -121.710320 37.699035
3411891 1.877E-006 1.17E-002 184 1.96 -121.710320 37.699035
3412702 1.896E-006 1.12E-002 169 1.81 -121.710320 37.699035
3413716 3.647E-006 1.19E-002 167 1.44 -121.710320 37.699035
3414324 2.091E-006 1.15E-002 173 0.90 -121.710320 37.699035
3415136 2.259E-006 1.13E-002 199 0.95 -121.710320 37.699035
3415947 4.407E-006 1.19E-002 184 1.90 -121.710320 37.699035
3416778 3.539E-006 1.15E-002 173 1.55 -121.710322 37.699042
3420016 3.657E-005 1.04E-002 198 1.77 -121.710325 37.699048
3420832 1.506E-005 1.19E-002 208 1.84 -121.710327 37.699050
3421643 3.491E-005 9.55E-003 198 1.95 -121.710327 37.699050
3422454 5.549E-005 1.03E-002 200 2.05 -121.710327 37.699050
3423462 2.938E-005 1.20E-002 197 1.71 -121.710327 37.699050
3424222 5.530E-005 1.12E-002 184 1.64 -121.710327 37.699050
3425001 2.147E-005 1.21E-002 192 1.79 -121.710327 37.699050
3425686 1.219E-005 1.16E-002 138 1.83 -121.710327 37.699050
3426497 4.752E-006 1.12E-002 143 1.63 -121.710327 37.699050
3427309 7.883E-006 1.15E-002 164 2.17 -121.710327 37.699050
3428120 8.769E-006 1.18E-002 183 2.53 -121.710327 37.699050
3428931 5.288E-006 1.17E-002 180 2.20 -121.710327 37.699050
3429742 5.509E-006 1.16E-002 143 1.56 -121.710327 37.699050
3430553 4.990E-006 1.16E-002 162 3.31 -121.710327 37.699050
3431365 3.971E-006 1.15E-002 168 2.68 -121.710327 37.699050
3432176 3.728E-006 1.16E-002 173 3.03 -121.710327 37.699050
3432987 4.738E-006 1.17E-002 194 2.53 -121.710327 37.699050
3433798 4.102E-006 1.17E-002 178 2.12 -121.710327 37.699050
3434812 4.023E-006 1.18E-002 192 2.09 -121.710327 37.699050
3435421 3.185E-006 1.18E-002 177 1.54 -121.710327 37.699050
3436435 3.002E-006 1.16E-002 177 2.62 -121.710327 37.699050
3437246 4.147E-006 1.15E-002 163 2.07 -121.710327 37.699050
3438057 3.810E-006 1.15E-002 188 2.12 -121.710327 37.699050
3438868 4.358E-006 1.15E-002 201 2.78 -121.710327 37.699050
3439689 4.608E-006 1.16E-002 206 2.40 -121.710327 37.699050
3440499 4.684E-006 1.16E-002 228 2.04 -121.710327 37.699050
3441315 3.572E-006 1.19E-002 238 2.10 -121.710327 37.699050
3442126 3.946E-006 1.15E-002 205 2.24 -121.710327 37.699050
3442937 4.387E-006 1.15E-002 221 1.96 -121.710327 37.699050
3443743 4.291E-006 1.16E-002 221 2.09 -121.710327 37.699050
3444559 3.975E-006 1.16E-002 218 1.88 -121.710327 37.699050
3445370 3.620E-006 1.14E-002 205 1.99 -121.710327 37.699050
3446181 3.486E-006 1.14E-002 197 1.42 -121.710327 37.699050
3446992 3.527E-006 1.16E-002 212 1.88 -121.710327 37.699050
3447803 3.550E-006 1.16E-002 204 2.12 -121.710327 37.699050
3448615 3.317E-006 1.16E-002 201 2.14 -121.710327 37.699050
3449426 2.922E-006 1.16E-002 212 2.23 -121.710327 37.699050
3450237 2.713E-006 1.15E-002 216 2.25 -121.710327 37.699050
3451048 2.601E-006 1.16E-002 226 1.99 -121.710327 37.699050
3451859 1.007E-005 1.12E-002 229 2.12 -121.710327 37.699050
3452669 2.052E-005 1.19E-002 221 2.25 -121.710327 37.699050
3453485 1.139E-005 1.17E-002 204 1.90 -121.710327 37.699050
3454296 5.936E-005 8.09E-003 222 1.73 -121.710327 37.699050
3455106 1.655E-005 1.08E-002 209 1.49 -121.710327 37.699050
3455912 2.536E-006 1.11E-002 227 1.68 -121.710327 37.699050
3456724 2.488E-006 1.14E-002 229 1.77 -121.710327 37.699050
3457535 2.400E-006 1.11E-002 229 1.83 -121.710327 37.699050
3458346 2.198E-006 1.13E-002 212 2.00 -121.710327 37.699050
3459158 3.067E-006 1.11E-002 258 1.73 -121.710327 37.699050
3459969 2.970E-006 1.13E-002 237 2.23 -121.710327 37.699050
3460780 3.659E-006 1.12E-002 240 1.98 -121.710327 37.699050
3461591 3.523E-006 1.15E-002 238 2.54 -121.710327 37.699050
3462605 1.470E-005 1.15E-002 248 2.87 -121.710327 37.699050
3463410 1.170E-005 1.11E-002 255 2.36 -121.710327 37.699050
3464225 5.169E-006 1.15E-002 241 1.89 -121.710327 37.699050
